patient,file,start_sec,mode,seed,condition,sr_value,cr_value,sr_reason,cr_reason,frequency,max_clipped_fraction,bistable_valid,bistable_reason,bistable_events,bistable_intervals,bistable_cv,fhn_events,fhn_intervals,fhn_valid,sr_missing,cr_missing
chb02,chb02_05.edf,1804.0,trailing,47,driven,-15.903039297179717,0.20210995870036225,ok,ok,1.1,0.0,False,insufficient_intervals,1.0,0.0,,15,12,True,0,0
chb02,chb02_05.edf,1804.0,trailing,47,no_drive,,0.20210995870036225,undefined_spectral_ratio,ok,,,,,,,,15,12,,1,0
chb02,chb02_05.edf,1804.0,trailing,48,driven,-17.614490473494428,0.222353675781321,ok,ok,1.1,0.0,False,insufficient_intervals,2.0,1.0,,12,10,True,0,0
chb02,chb02_05.edf,1804.0,trailing,48,no_drive,,0.24627400913203262,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb02,chb02_05.edf,1804.0,trailing,49,driven,-9.930187432052682,0.8690871647884347,ok,ok,1.1,0.0,False,insufficient_intervals,1.0,0.0,,9,8,True,0,0
chb02,chb02_05.edf,1804.0,trailing,49,no_drive,,0.627323804944464,undefined_spectral_ratio,ok,,,,,,,,10,9,,1,0
chb02,chb02_05.edf,1804.0,trailing,50,driven,-13.185655877823253,0.8619158591945313,ok,ok,1.1,0.0,False,insufficient_intervals,4.0,3.0,,10,9,True,0,0
chb02,chb02_05.edf,1804.0,trailing,50,no_drive,,0.8074795676900143,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb02,chb02_05.edf,1804.0,trailing,51,driven,-13.883115126154928,0.6439736032242084,ok,ok,1.1,0.0,False,insufficient_intervals,2.0,1.0,,9,8,True,0,0
chb02,chb02_05.edf,1804.0,trailing,51,no_drive,,0.512142518543701,undefined_spectral_ratio,ok,,,,,,,,9,7,,1,0
chb02,chb02_05.edf,1804.0,trailing,52,driven,-10.576218314313103,1.1753198050751004,ok,ok,1.1,0.0,False,insufficient_intervals,5.0,4.0,,13,12,True,0,0
chb02,chb02_05.edf,1804.0,trailing,52,no_drive,,0.8999007741789422,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb02,chb02_05.edf,1804.0,trailing,53,driven,-20.422258468114933,0.17195652610495749,ok,ok,1.1,0.0,False,insufficient_intervals,4.0,3.0,,8,6,True,0,0
chb02,chb02_05.edf,1804.0,trailing,53,no_drive,,0.24511124281430097,undefined_spectral_ratio,ok,,,,,,,,8,6,,1,0
chb02,chb02_05.edf,1804.0,trailing,54,driven,-3.8465991709578264,0.7591525122759742,ok,ok,1.1,0.0,False,insufficient_intervals,0.0,0.0,,12,10,True,0,0
chb02,chb02_05.edf,1804.0,trailing,54,no_drive,,0.7591525122759742,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb02,chb02_05.edf,1804.0,trailing,55,driven,-1.3993367873257707,1.0121861932183152,ok,ok,1.1,0.0,False,insufficient_intervals,0.0,0.0,,11,10,True,0,0
chb02,chb02_05.edf,1804.0,trailing,55,no_drive,,1.0478979712046146,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb02,chb02_05.edf,1804.0,trailing,56,driven,-19.605610946080063,0.7527815389756232,ok,ok,1.1,0.0,False,insufficient_intervals,1.0,0.0,,13,12,True,0,0
chb02,chb02_05.edf,1804.0,trailing,56,no_drive,,0.6932165650682691,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb02,chb02_05.edf,1804.0,trailing,57,driven,-18.866127463436992,0.6559552833513658,ok,ok,1.1,0.0,False,insufficient_intervals,4.0,3.0,,11,10,True,0,0
chb02,chb02_05.edf,1804.0,trailing,57,no_drive,,0.6559552833513658,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb02,chb02_05.edf,1804.0,trailing,58,driven,-6.435689037534965,0.44714074497492345,ok,ok,1.1,0.0,False,insufficient_intervals,5.0,4.0,,10,8,True,0,0
chb02,chb02_05.edf,1804.0,trailing,58,no_drive,,0.44714074497492345,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb02,chb02_05.edf,1804.0,trailing,59,driven,-9.893554277410864,0.9535976395037187,ok,ok,1.1,0.0,False,insufficient_intervals,0.0,0.0,,11,8,True,0,0
chb02,chb02_05.edf,1804.0,trailing,59,no_drive,,0.9535976395037187,undefined_spectral_ratio,ok,,,,,,,,11,8,,1,0
chb02,chb02_05.edf,1804.0,trailing,60,driven,-13.353171107392335,0.2635963268213933,ok,ok,1.1,0.0,False,insufficient_intervals,4.0,3.0,,10,8,True,0,0
chb02,chb02_05.edf,1804.0,trailing,60,no_drive,,0.2635963268213933,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb02,chb02_05.edf,1804.0,trailing,61,driven,-11.294627530143234,0.21732651452359736,ok,ok,1.1,0.0,False,insufficient_intervals,2.0,1.0,,13,12,True,0,0
chb02,chb02_05.edf,1804.0,trailing,61,no_drive,,0.2460573561161468,undefined_spectral_ratio,ok,,,,,,,,13,11,,1,0
chb02,chb02_05.edf,3596.0,trailing,42,driven,-11.789022141716375,0.9804515056132969,ok,ok,1.1,0.0,False,insufficient_intervals,0.0,0.0,,13,12,True,0,0
chb02,chb02_05.edf,3596.0,trailing,42,no_drive,,0.9605984988978551,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb02,chb02_05.edf,3596.0,trailing,43,driven,-5.320792640100759,0.7927189995908239,ok,ok,1.1,0.0,False,insufficient_intervals,0.0,0.0,,14,12,True,0,0
chb02,chb02_05.edf,3596.0,trailing,43,no_drive,,0.7927189995908239,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb02,chb02_05.edf,3596.0,trailing,44,driven,-12.724210053813641,0.17374146993238881,ok,ok,1.1,0.0,True,ok,6.0,5.0,0.9377285036690904,10,8,True,0,0
chb02,chb02_05.edf,3596.0,trailing,44,no_drive,,0.5848473317658375,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb02,chb02_05.edf,3596.0,trailing,45,driven,-12.153594416929533,0.26769318484348065,ok,ok,1.1,0.0,False,insufficient_intervals,1.0,0.0,,5,4,True,0,0
chb02,chb02_05.edf,3596.0,trailing,45,no_drive,,0.26769318484348065,undefined_spectral_ratio,ok,,,,,,,,5,4,,1,0
chb02,chb02_05.edf,3596.0,trailing,46,driven,-20.04187763703808,0.4272385670908896,ok,ok,1.1,0.0,False,insufficient_intervals,2.0,1.0,,11,8,True,0,0
chb02,chb02_05.edf,3596.0,trailing,46,no_drive,,0.3987812184155495,undefined_spectral_ratio,ok,,,,,,,,12,9,,1,0
chb02,chb02_05.edf,3596.0,trailing,47,driven,-16.925044574498322,0.20210995870036225,ok,ok,1.1,0.0,False,insufficient_intervals,1.0,0.0,,15,12,True,0,0
chb02,chb02_05.edf,3596.0,trailing,47,no_drive,,0.20210995870036225,undefined_spectral_ratio,ok,,,,,,,,15,12,,1,0
chb02,chb02_05.edf,3596.0,trailing,48,driven,-20.596078535290196,0.8315770325327838,ok,ok,1.1,0.0,False,insufficient_intervals,4.0,3.0,,9,7,True,0,0
chb02,chb02_05.edf,3596.0,trailing,48,no_drive,,0.24627400913203262,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb02,chb02_05.edf,3596.0,trailing,49,driven,-12.760956522233409,0.682657731370289,ok,ok,1.1,0.0,False,insufficient_intervals,3.0,2.0,,12,11,True,0,0
chb02,chb02_05.edf,3596.0,trailing,49,no_drive,,0.627323804944464,undefined_spectral_ratio,ok,,,,,,,,10,9,,1,0
chb02,chb02_05.edf,3596.0,trailing,50,driven,-14.217396557379423,0.7828177262373309,ok,ok,1.1,0.0,False,insufficient_intervals,4.0,3.0,,9,8,True,0,0
chb02,chb02_05.edf,3596.0,trailing,50,no_drive,,0.8074795676900143,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb02,chb02_05.edf,3596.0,trailing,51,driven,-16.231710009523027,0.5190040836007688,ok,ok,1.1,0.0,False,insufficient_intervals,2.0,1.0,,10,8,True,0,0
chb02,chb02_05.edf,3596.0,trailing,51,no_drive,,0.512142518543701,undefined_spectral_ratio,ok,,,,,,,,9,7,,1,0
chb02,chb02_05.edf,3596.0,trailing,52,driven,-12.087071338342001,0.5094717603872841,ok,ok,1.1,0.0,False,insufficient_intervals,2.0,1.0,,10,7,True,0,0
chb02,chb02_05.edf,3596.0,trailing,52,no_drive,,0.8999007741789422,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb02,chb02_05.edf,3596.0,trailing,53,driven,-20.074216539931854,1.3973223023914416,ok,ok,1.1,0.0,False,insufficient_intervals,4.0,3.0,,8,6,True,0,0
chb02,chb02_05.edf,3596.0,trailing,53,no_drive,,0.24511124281430097,undefined_spectral_ratio,ok,,,,,,,,8,6,,1,0
chb02,chb02_05.edf,3596.0,trailing,54,driven,-5.014604823355356,1.3108305094005253,ok,ok,1.1,0.0,False,insufficient_intervals,0.0,0.0,,12,10,True,0,0
chb02,chb02_05.edf,3596.0,trailing,54,no_drive,,0.7591525122759742,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb02,chb02_05.edf,3596.0,trailing,55,driven,-3.1379436551315587,1.1812169442952078,ok,ok,1.1,0.0,False,insufficient_intervals,0.0,0.0,,9,8,True,0,0
chb02,chb02_05.edf,3596.0,trailing,55,no_drive,,1.0478979712046146,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb02,chb02_05.edf,3596.0,trailing,56,driven,-18.381776211760524,0.9712767344027523,ok,ok,1.1,0.0,False,insufficient_intervals,1.0,0.0,,11,10,True,0,0
chb02,chb02_05.edf,3596.0,trailing,56,no_drive,,0.6932165650682691,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb02,chb02_05.edf,3596.0,trailing,57,driven,-19.944409409942352,0.6559552833513658,ok,ok,1.1,0.0,False,insufficient_intervals,4.0,3.0,,11,10,True,0,0
chb02,chb02_05.edf,3596.0,trailing,57,no_drive,,0.6559552833513658,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb02,chb02_05.edf,3596.0,trailing,58,driven,-7.840700196479033,0.44714074497492345,ok,ok,1.1,0.0,False,insufficient_intervals,5.0,4.0,,10,8,True,0,0
chb02,chb02_05.edf,3596.0,trailing,58,no_drive,,0.44714074497492345,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb02,chb02_05.edf,3596.0,trailing,59,driven,-12.969160875712234,1.0334028697633713,ok,ok,1.1,0.0,False,insufficient_intervals,0.0,0.0,,12,9,True,0,0
chb02,chb02_05.edf,3596.0,trailing,59,no_drive,,0.9535976395037187,undefined_spectral_ratio,ok,,,,,,,,11,8,,1,0
chb02,chb02_05.edf,3596.0,trailing,60,driven,-15.628408958828315,0.2422603514372542,ok,ok,1.1,0.0,False,insufficient_intervals,4.0,3.0,,10,8,True,0,0
chb02,chb02_05.edf,3596.0,trailing,60,no_drive,,0.2635963268213933,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb02,chb02_05.edf,3596.0,trailing,61,driven,-12.413565158169499,0.20969099980420436,ok,ok,1.1,0.0,False,insufficient_intervals,2.0,1.0,,13,11,True,0,0
chb02,chb02_05.edf,3596.0,trailing,61,no_drive,,0.2460573561161468,undefined_spectral_ratio,ok,,,,,,,,13,11,,1,0
chb02,chb02_10.edf,4.0,centered,42,driven,-15.156259228314877,0.9455946428090657,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,0.0,0.0,,13,11,True,0,0
chb02,chb02_10.edf,4.0,centered,42,no_drive,,0.9605984988978551,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb02,chb02_10.edf,4.0,centered,43,driven,-18.53944490302323,0.8832150942899882,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,0.0,0.0,,16,14,True,0,0
chb02,chb02_10.edf,4.0,centered,43,no_drive,,0.7927189995908239,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb02,chb02_10.edf,4.0,centered,44,driven,-20.24803400934051,0.5697623334788614,ok,ok,1.7000000000000002,0.0,True,ok,6.0,5.0,0.756769590998055,11,9,True,0,0
chb02,chb02_10.edf,4.0,centered,44,no_drive,,0.5848473317658375,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb02,chb02_10.edf,4.0,centered,45,driven,-19.807694219937133,0.13477611268679693,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,1.0,0.0,,5,3,True,0,0
chb02,chb02_10.edf,4.0,centered,45,no_drive,,0.26769318484348065,undefined_spectral_ratio,ok,,,,,,,,5,4,,1,0
chb02,chb02_10.edf,4.0,centered,46,driven,-23.700779496768828,0.30040449155896365,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,2.0,1.0,,13,10,True,0,0
chb02,chb02_10.edf,4.0,centered,46,no_drive,,0.3987812184155495,undefined_spectral_ratio,ok,,,,,,,,12,9,,1,0
chb02,chb02_10.edf,4.0,centered,47,driven,-24.429682778870326,0.20210995870036225,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,1.0,0.0,,15,12,True,0,0
chb02,chb02_10.edf,4.0,centered,47,no_drive,,0.20210995870036225,undefined_spectral_ratio,ok,,,,,,,,15,12,,1,0
chb02,chb02_10.edf,4.0,centered,48,driven,-26.77598828647195,0.24627400913203262,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,2.0,1.0,,12,10,True,0,0
chb02,chb02_10.edf,4.0,centered,48,no_drive,,0.24627400913203262,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb02,chb02_10.edf,4.0,centered,49,driven,-17.148080796071724,0.6570431714633876,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,1.0,0.0,,11,10,True,0,0
chb02,chb02_10.edf,4.0,centered,49,no_drive,,0.627323804944464,undefined_spectral_ratio,ok,,,,,,,,10,9,,1,0
chb02,chb02_10.edf,4.0,centered,50,driven,-23.438871096162522,0.8074795676900143,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,4.0,3.0,,9,8,True,0,0
chb02,chb02_10.edf,4.0,centered,50,no_drive,,0.8074795676900143,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb02,chb02_10.edf,4.0,centered,51,driven,-19.10686716669471,0.5655015979273442,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,2.0,1.0,,9,8,True,0,0
chb02,chb02_10.edf,4.0,centered,51,no_drive,,0.512142518543701,undefined_spectral_ratio,ok,,,,,,,,9,7,,1,0
chb02,chb02_10.edf,4.0,centered,52,driven,-17.45090530156534,1.1080453558858956,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,2.0,1.0,,13,11,True,0,0
chb02,chb02_10.edf,4.0,centered,52,no_drive,,0.8999007741789422,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb02,chb02_10.edf,4.0,centered,53,driven,-31.15780315559369,0.22799050992139272,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,4.0,3.0,,9,7,True,0,0
chb02,chb02_10.edf,4.0,centered,53,no_drive,,0.24511124281430097,undefined_spectral_ratio,ok,,,,,,,,8,6,,1,0
chb02,chb02_10.edf,4.0,centered,54,driven,-15.727029192624553,0.7655233141710437,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,0.0,0.0,,12,10,True,0,0
chb02,chb02_10.edf,4.0,centered,54,no_drive,,0.7591525122759742,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb02,chb02_10.edf,4.0,centered,55,driven,-14.44929800930397,1.0478979712046146,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,0.0,0.0,,9,8,True,0,0
chb02,chb02_10.edf,4.0,centered,55,no_drive,,1.0478979712046146,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb02,chb02_10.edf,4.0,centered,56,driven,-15.000687133975932,0.9712767344027523,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,1.0,0.0,,11,10,True,0,0
chb02,chb02_10.edf,4.0,centered,56,no_drive,,0.6932165650682691,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb02,chb02_10.edf,4.0,centered,57,driven,-18.371515560439654,0.6559552833513658,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,4.0,3.0,,11,10,True,0,0
chb02,chb02_10.edf,4.0,centered,57,no_drive,,0.6559552833513658,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb02,chb02_10.edf,4.0,centered,58,driven,-20.690901763635203,0.44714074497492345,ok,ok,1.7000000000000002,0.0,True,ok,7.0,6.0,1.1596076404848386,10,8,True,0,0
chb02,chb02_10.edf,4.0,centered,58,no_drive,,0.44714074497492345,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb02,chb02_10.edf,4.0,centered,59,driven,-10.187824196258857,0.9535976395037187,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,0.0,0.0,,11,8,True,0,0
chb02,chb02_10.edf,4.0,centered,59,no_drive,,0.9535976395037187,undefined_spectral_ratio,ok,,,,,,,,11,8,,1,0
chb02,chb02_10.edf,4.0,centered,60,driven,-23.344495882154884,0.23535842029940401,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,4.0,3.0,,9,7,True,0,0
chb02,chb02_10.edf,4.0,centered,60,no_drive,,0.2635963268213933,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb02,chb02_10.edf,4.0,centered,61,driven,-16.942673085279463,0.20764277432477463,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,2.0,1.0,,13,11,True,0,0
chb02,chb02_10.edf,4.0,centered,61,no_drive,,0.2460573561161468,undefined_spectral_ratio,ok,,,,,,,,13,11,,1,0
chb02,chb02_10.edf,1800.0,centered,42,driven,-7.08545799941314,0.9589743574261135,ok,ok,1.0,0.0,False,insufficient_intervals,0.0,0.0,,14,11,True,0,0
chb02,chb02_10.edf,1800.0,centered,42,no_drive,,0.9605984988978551,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb02,chb02_10.edf,1800.0,centered,43,driven,-5.126916057832235,0.9014104718292671,ok,ok,1.0,0.0,False,insufficient_intervals,2.0,1.0,,14,12,True,0,0
chb02,chb02_10.edf,1800.0,centered,43,no_drive,,0.7927189995908239,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb02,chb02_10.edf,1800.0,centered,44,driven,-13.544452459206287,0.5817771800451791,ok,ok,1.0,0.0,True,ok,6.0,5.0,0.7580721719481965,11,10,True,0,0
chb02,chb02_10.edf,1800.0,centered,44,no_drive,,0.5848473317658375,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb02,chb02_10.edf,1800.0,centered,45,driven,-8.984153700237098,0.26769318484348065,ok,ok,1.0,0.0,False,insufficient_intervals,1.0,0.0,,5,4,True,0,0
chb02,chb02_10.edf,1800.0,centered,45,no_drive,,0.26769318484348065,undefined_spectral_ratio,ok,,,,,,,,5,4,,1,0
chb02,chb02_10.edf,1800.0,centered,46,driven,-17.125049767614513,0.30040449155896365,ok,ok,1.0,0.0,False,insufficient_intervals,2.0,1.0,,13,10,True,0,0
chb02,chb02_10.edf,1800.0,centered,46,no_drive,,0.3987812184155495,undefined_spectral_ratio,ok,,,,,,,,12,9,,1,0
chb02,chb02_10.edf,1800.0,centered,47,driven,-19.177121062267865,0.265982666145547,ok,ok,1.0,0.0,False,insufficient_intervals,1.0,0.0,,14,12,True,0,0
chb02,chb02_10.edf,1800.0,centered,47,no_drive,,0.20210995870036225,undefined_spectral_ratio,ok,,,,,,,,15,12,,1,0
chb02,chb02_10.edf,1800.0,centered,48,driven,-18.869164007648138,0.24627400913203262,ok,ok,1.0,0.0,False,insufficient_intervals,2.0,1.0,,12,10,True,0,0
chb02,chb02_10.edf,1800.0,centered,48,no_drive,,0.24627400913203262,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb02,chb02_10.edf,1800.0,centered,49,driven,-16.099731239887536,0.6607320487745224,ok,ok,1.0,0.0,False,insufficient_intervals,1.0,0.0,,11,10,True,0,0
chb02,chb02_10.edf,1800.0,centered,49,no_drive,,0.627323804944464,undefined_spectral_ratio,ok,,,,,,,,10,9,,1,0
chb02,chb02_10.edf,1800.0,centered,50,driven,-12.537131658186201,0.8950949333985545,ok,ok,1.0,0.0,False,insufficient_intervals,4.0,3.0,,10,9,True,0,0
chb02,chb02_10.edf,1800.0,centered,50,no_drive,,0.8074795676900143,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb02,chb02_10.edf,1800.0,centered,51,driven,-17.072582745978558,0.6619546575496384,ok,ok,1.0,0.0,False,insufficient_intervals,2.0,1.0,,10,9,True,0,0
chb02,chb02_10.edf,1800.0,centered,51,no_drive,,0.512142518543701,undefined_spectral_ratio,ok,,,,,,,,9,7,,1,0
chb02,chb02_10.edf,1800.0,centered,52,driven,-11.628667477555016,1.2117408849346556,ok,ok,1.0,0.0,False,insufficient_intervals,2.0,1.0,,12,11,True,0,0
chb02,chb02_10.edf,1800.0,centered,52,no_drive,,0.8999007741789422,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb02,chb02_10.edf,1800.0,centered,53,driven,-22.524663030470748,0.24511124281430097,ok,ok,1.0,0.0,False,insufficient_intervals,4.0,3.0,,8,6,True,0,0
chb02,chb02_10.edf,1800.0,centered,53,no_drive,,0.24511124281430097,undefined_spectral_ratio,ok,,,,,,,,8,6,,1,0
chb02,chb02_10.edf,1800.0,centered,54,driven,-11.391515277734186,0.8433897830853992,ok,ok,1.0,0.0,False,insufficient_intervals,0.0,0.0,,13,11,True,0,0
chb02,chb02_10.edf,1800.0,centered,54,no_drive,,0.7591525122759742,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb02,chb02_10.edf,1800.0,centered,55,driven,-5.434131555284252,1.1071407888439386,ok,ok,1.0,0.0,False,insufficient_intervals,0.0,0.0,,10,9,True,0,0
chb02,chb02_10.edf,1800.0,centered,55,no_drive,,1.0478979712046146,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb02,chb02_10.edf,1800.0,centered,56,driven,-15.575086377022652,0.7198168186791657,ok,ok,1.0,0.0,False,insufficient_intervals,1.0,0.0,,13,11,True,0,0
chb02,chb02_10.edf,1800.0,centered,56,no_drive,,0.6932165650682691,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb02,chb02_10.edf,1800.0,centered,57,driven,-21.45242345870856,0.6559552833513658,ok,ok,1.0,0.0,False,insufficient_intervals,4.0,3.0,,11,10,True,0,0
chb02,chb02_10.edf,1800.0,centered,57,no_drive,,0.6559552833513658,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb02,chb02_10.edf,1800.0,centered,58,driven,-10.83755824644271,0.4823544806172331,ok,ok,1.0,0.0,False,insufficient_intervals,5.0,4.0,,10,8,True,0,0
chb02,chb02_10.edf,1800.0,centered,58,no_drive,,0.44714074497492345,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb02,chb02_10.edf,1800.0,centered,59,driven,-10.908969907766402,0.9535976395037187,ok,ok,1.0,0.0,False,insufficient_intervals,0.0,0.0,,11,8,True,0,0
chb02,chb02_10.edf,1800.0,centered,59,no_drive,,0.9535976395037187,undefined_spectral_ratio,ok,,,,,,,,11,8,,1,0
chb02,chb02_10.edf,1800.0,centered,60,driven,-15.200577512380171,0.26421319781697994,ok,ok,1.0,0.0,False,insufficient_intervals,4.0,3.0,,10,8,True,0,0
chb02,chb02_10.edf,1800.0,centered,60,no_drive,,0.2635963268213933,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb02,chb02_10.edf,1800.0,centered,61,driven,-10.238053027232553,0.2460573561161468,ok,ok,1.0,0.0,False,insufficient_intervals,2.0,1.0,,13,11,True,0,0
chb02,chb02_10.edf,1800.0,centered,61,no_drive,,0.2460573561161468,undefined_spectral_ratio,ok,,,,,,,,13,11,,1,0
chb02,chb02_10.edf,3592.0,centered,42,driven,-5.738758741498836,0.96334599071266,ok,ok,1.0,0.0,False,insufficient_intervals,0.0,0.0,,13,11,True,0,0
chb02,chb02_10.edf,3592.0,centered,42,no_drive,,0.9605984988978551,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb02,chb02_10.edf,3592.0,centered,43,driven,-3.408129901673427,1.0784757656942134,ok,ok,1.0,0.0,False,insufficient_intervals,0.0,0.0,,13,11,True,0,0
chb02,chb02_10.edf,3592.0,centered,43,no_drive,,0.7927189995908239,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb02,chb02_10.edf,3592.0,centered,44,driven,-13.07804076266127,0.1663547915996955,ok,ok,1.0,0.0,True,ok,6.0,5.0,0.7763272808763484,10,8,True,0,0
chb02,chb02_10.edf,3592.0,centered,44,no_drive,,0.5848473317658375,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb02,chb02_10.edf,3592.0,centered,45,driven,-7.584983473152412,0.22704516883731712,ok,ok,1.0,0.0,False,insufficient_intervals,1.0,0.0,,5,4,True,0,0
chb02,chb02_10.edf,3592.0,centered,45,no_drive,,0.26769318484348065,undefined_spectral_ratio,ok,,,,,,,,5,4,,1,0
chb02,chb02_10.edf,3592.0,centered,46,driven,-15.038112971405464,0.5357871908502182,ok,ok,1.0,0.0,False,insufficient_intervals,2.0,1.0,,12,9,True,0,0
chb02,chb02_10.edf,3592.0,centered,46,no_drive,,0.3987812184155495,undefined_spectral_ratio,ok,,,,,,,,12,9,,1,0
chb02,chb02_10.edf,3592.0,centered,47,driven,-18.03125940308676,0.20210995870036225,ok,ok,1.0,0.0,False,insufficient_intervals,1.0,0.0,,15,12,True,0,0
chb02,chb02_10.edf,3592.0,centered,47,no_drive,,0.20210995870036225,undefined_spectral_ratio,ok,,,,,,,,15,12,,1,0
chb02,chb02_10.edf,3592.0,centered,48,driven,-16.86414106799833,0.8315770325327838,ok,ok,1.0,0.0,False,insufficient_intervals,4.0,3.0,,9,7,True,0,0
chb02,chb02_10.edf,3592.0,centered,48,no_drive,,0.24627400913203262,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb02,chb02_10.edf,3592.0,centered,49,driven,-13.194518112460697,0.6231717855699032,ok,ok,1.0,0.0,False,insufficient_intervals,1.0,0.0,,10,9,True,0,0
